species,fastqscreen_nohit_ratio,fastqscreen_grch37_ratio,fastqscreen_mm10_ratio,fastqscreen_salmon_ratio
grch37,0.007119325945043267,0.9860763625322604,0.12555108547138302,0.031399726734477
grch37,0.07241943822160951,0.8993623987592625,0.13144063415474755,0.03864380492848527
grch37,0.009172038063725605,0.9842459673858994,0.1227497835175951,0.031842664150978466
grch37,0.007655098507204599,0.9842836698057614,0.12838472757223368,0.033870597095408315
grch37,0.010652055651290135,0.9815494669085909,0.1371346296048967,0.03664698045168625
grch37,0.006625864144328922,0.985630626862994,0.13039351523548728,0.03409180446306378
grch37,0.006889716281780487,0.9865447602643532,0.1254997457189842,0.03294021859505717
grch37,0.1355918164499296,0.8202600844860433,0.1386565062536238,0.047792595046798635
grch37,0.0069412130740405245,0.987161096166501,0.1212266389128278,0.030707273176153363
grch37,0.014938902232624741,0.9787006242240988,0.11548693201847055,0.03080395947688663
grch37,0.006950307761597357,0.985546914877646,0.12766371415703348,0.03352649752289446
grch37,0.006680439486643784,0.987299003880018,0.12442639158334574,0.0312134693826792
grch37,0.15746391900624687,0.7883966396208804,0.14130825016155668,0.038055575500825736
grch37,0.0061055477687884715,0.9876282824728904,0.1240240780010976,0.030999087896559436
grch37,0.006568952939958542,0.9865166131793156,0.12878734986024273,0.03334192019992152
grch37,0.006690189133500722,0.9872485994030216,0.12365802577200025,0.03109672372896565
grch37,0.006714705473172187,0.9871413222572539,0.1246871862434022,0.03130903233484356
grch37,0.008228992361414897,0.9855232955941752,0.12112730057439795,0.031661736409161416
grch37,0.09493075164716956,0.8630496167809599,0.1399757966922146,0.02985074626865672
grch37,0.0065943381212444545,0.9877324036226393,0.11914584479185822,0.030844218760178677
grch37,0.0072410723276119734,0.9866270715891999,0.11674101398987,0.03150637639511114
grch37,0.22764227642276424,0.7563115104835259,0.0947796320068464,0.03658536585365853
grch37,0.10068931560807484,0.879615952732644,0.10388970950270802,0.04283604135893648
grch37,0.06442515069402201,0.905657247138196,0.13346789802577005,0.032737930653099594
grch37,0.0070688660075828155,0.9869626983131916,0.1216400349402172,0.031042082652472287
grch37,0.0062227965774181646,0.9870778824479888,0.1274689647092152,0.032842586067300984
grch37,0.008978261482094829,0.9856555048885988,0.11650380426335627,0.029996009863544608
grch37,0.006348784853627123,0.9873150290109716,0.12819389621175925,0.032216860767688364
grch37,0.0068687223529303,0.9875398479883024,0.12367012876158075,0.03069046221355286
grch37,0.006087428569060614,0.986697165968415,0.13145116174989746,0.033527683503441534
grch37,0.07797942332317746,0.8925243961672628,0.13379255530533846,0.0345741157769241
grch37,0.006407026538821231,0.9867159915728247,0.12881108830922494,0.03321802631938316
grch37,0.007347214704478444,0.9871834839546606,0.12461659506729428,0.03047769456872512
grch37,0.006068350248253696,0.9882876873966712,0.12107813033996645,0.031106574905454706
grch37,0.007387307047807555,0.9856988037595036,0.12374102590184573,0.03061919843244388
grch37,0.007012488879448605,0.9863741820558679,0.12502321591467624,0.03195330753673245
grch37,0.08770837325158076,0.8597432458325349,0.1559685763556237,0.0327648974899406
grch37,0.006778298068296522,0.986962327669248,0.12498606593484315,0.03104701910946525
grch37,0.007087794942735209,0.9867218461045284,0.1209509789127812,0.030408856819611037
grch37,0.0064498538310001075,0.9874542036904288,0.12432219656164288,0.031725624807018994
grch37,0.005826984470792093,0.988730376599772,0.1224802706545999,0.03082651360336011
grch37,0.14034508379427066,0.8313382316519442,0.11467018905308345,0.032527037067613306
grch37,0.00713719861970398,0.985561494932798,0.12502704049435245,0.032384441981169375
grch37,0.007069518749863837,0.9865075363590812,0.12050860697957418,0.030083190947032292
grch37,0.007842362928217434,0.9864955505179004,0.122461745306339,0.031025038887750062
grch37,0.007249736457284397,0.986788745562183,0.12155744338375454,0.030166632973163608
grch37,0.008558883820253172,0.9858129912973844,0.11904753756703206,0.03040268846826437
grch37,0.006574340521449345,0.9873522210920688,0.12539037143426682,0.0321126825353826
grch37,0.22158739400997124,0.7406746970413771,0.11656173805451435,0.029877360893773425
grch37,0.007345404851383669,0.9860895704345304,0.1217712539909992,0.03020009684087373
grch37,0.007109284284601457,0.9856205658374126,0.12574619699113093,0.03169344672570271
grch37,0.007692419561946134,0.9862559594437026,0.1208519149351166,0.030382148659087737
grch37,0.00672382484635905,0.9876170421677126,0.12354418175473048,0.0301662693788706
grch37,0.006156822544191324,0.987115490107207,0.1265170250541713,0.03282320529940997
grch37,0.007686063636912825,0.9863881194801336,0.12063418878316605,0.02994224863016695
grch37,0.007183604337856171,0.9861284660439404,0.1253648995405811,0.030897726451771718
grch37,0.006236463454544786,0.9880595258669824,0.12095503200967828,0.030632949560395518
grch37,0.08911899507723646,0.8571266904317321,0.15034233010807446,0.038137271544163416
grch37,0.00619945835310179,0.9876454632581444,0.12612574534565124,0.0333589398683183
grch37,0.006125405518374792,0.9869464644497538,0.12515377636760033,0.03252981717830459
grch37,0.006462959520711497,0.987580030818946,0.12520939174927764,0.03224440457950617
grch37,0.10700555318240068,0.8500640751815464,0.13569699558593193,0.043855902036166884
grch37,0.12983635671698593,0.8271597107700114,0.1274895344412026,0.03387035392617024
grch37,0.007743934333236648,0.9861825649793868,0.12000205690723108,0.03040124957114288
grch37,0.007480084137053368,0.98652825361894,0.12505522536115302,0.03178387410192217
grch37,0.0081565179160255,0.986253975232652,0.11590005129332455,0.029313402212940574
grch37,0.0060419692358359344,0.9873483404450052,0.12618534513708118,0.03221649607908651
grch37,0.0072198618309630876,0.9876673988204708,0.12350213711483755,0.029118748029757526
grch37,0.22955997943142584,0.7118195842209653,0.1390582531403805,0.03180783075001836
grch37,0.008685704215080947,0.9860393674947736,0.11601575793670088,0.028977921872721087
grch37,0.006096275553826458,0.9878961154112362,0.12352060365613675,0.03226104146969279
grch37,0.21538669551108708,0.7260005408328827,0.13446457544618712,0.037993510005408335
grch37,0.009042974593861202,0.9850481834074448,0.11827469340825393,0.030192488996193124
grch37,0.062112206910064666,0.912448566390177,0.1270655084579714,0.0321664163020051
grch37,0.007221980207350648,0.9870687126700074,0.12243900984824226,0.032452751805254636
grch37,0.008047856100133087,0.9862841985530806,0.1184374007027368,0.030966470336309764
grch37,0.04499912418987564,0.940830267997898,0.13179190751445086,0.040987913820283765
grch37,0.11810169491525425,0.8618305084745763,0.11823728813559325,0.05111864406779661
grch37,0.007886049914251106,0.9858251981818836,0.12309013827758655,0.03089058920883153
grch37,0.0069230062637277035,0.98653653182269,0.12535827196926622,0.03247324805733747
grch37,0.006549405211056972,0.986917762946238,0.12360320626434328,0.0330433968775774
grch37,0.16903791914760266,0.8018176120338452,0.10974616107803196,0.03321842682544657
grch37,0.1434830946308286,0.8187168922895821,0.12608724086063694,0.037015237721535546
grch37,0.0065867077464788724,0.9863644366197184,0.12854533450704225,0.033579445422535215
grch37,0.006517908153822633,0.9873094645732308,0.12532744990318234,0.03161953558258468
grch37,0.007547848334779123,0.9863036543719598,0.12127274374375475,0.03126612788105722
grch37,0.1219659097753418,0.8368969463349997,0.12335120159007408,0.03649942781425044
grch37,0.009289903264515963,0.9833256637011846,0.12497117755509135,0.03150894207154638
grch37,0.007008080591176236,0.9853022869333432,0.12989398600484556,0.03288837954037261
grch37,0.0073079781548083264,0.9853387396191652,0.12618046768902855,0.03238162423724664
grch37,0.0076539964036956626,0.986095969847202,0.11967881654347995,0.03017859724931317
grch37,0.00816163691114087,0.9845064713759129,0.12700300703055206,0.03232398685140346
grch37,0.00645962422273122,0.987395683633144,0.1239144416285505,0.03125876710733714
grch37,0.007244576677547011,0.9862358820300992,0.12608394234379966,0.0328538278594606
grch37,0.0076888698364633015,0.9842978189460736,0.12590801239913327,0.032463682761478256
grch37,0.006763641318191781,0.9874212858471508,0.12495631105345158,0.03127091885999988
grch37,0.007722028241471491,0.985058167652514,0.1286025945589728,0.03407152309433842
grch37,0.00731828702789386,0.98631692037887,0.12367146705427888,0.03151429451681452
grch37,0.12083043780403058,0.8547602501737318,0.11405489923558025,0.03205350938151494
grch37,0.008337086523545012,0.9850206008440509,0.1262456421291431,0.032250746467830986
grch37,0.00785204068384444,0.9867796698191491,0.1211415772045832,0.029350600672644982
grch37,0.008114236138884958,0.985418986851092,0.12409012878177245,0.03163244586920005
grch37,0.11266068396798448,0.8263400436575309,0.14024981809362114,0.04723502304147465
grch37,0.007000698632802137,0.9856968198942324,0.12590866481543714,0.032453262349882384
grch37,0.007193494969576073,0.9870133277560508,0.12577971383443418,0.030619580609348093
grch37,0.006432901588997196,0.9864206169047935,0.12901482173854986,0.03332567766056884
grch37,0.009285997477022887,0.9819686429987384,0.13423391602090468,0.036760497386916564
grch37,0.007165880495224201,0.98632175871354,0.12378388580263705,0.03133939299907782
grch37,0.0072331158380002595,0.9859971033608224,0.12678203744425667,0.03266777075412283
grch37,0.013702278612998465,0.9805591602584808,0.11603869278675333,0.031463861987415964
grch37,0.010042333673538278,0.9828798811797832,0.11532649746434798,0.03162813878773197
grch37,0.008826633209719367,0.9852834643970196,0.11727810881933763,0.03255578812381125
grch37,0.007729006321142325,0.9860647990772744,0.1178086444617794,0.03302536513095198
grch37,0.009111298491966523,0.9850665106434238,0.11524725668691528,0.032445951139485917
grch37,0.008209658578708628,0.9858092385067344,0.11419065893663127,0.03273710324684049
grch37,0.01131373758388644,0.9825656592622596,0.11173926851945612,0.03145223651142881
grch37,0.01376327605204634,0.979772182671876,0.1107368953701344,0.03250421221882637
grch37,0.16763936405715435,0.7838599315757697,0.1303414503253505,0.03656000536660629
grch37,0.008299264928003222,0.985582519383748,0.11281341254657135,0.03235424428557043
grch37,0.009458123705472823,0.984997950951242,0.10830312604780902,0.03135401300452376
grch37,0.0073737550777935815,0.9868818818741188,0.1144994951288856,0.03129270271234445
grch37,0.18063016114807987,0.7771987492984848,0.12322616852401184,0.03255030866672012
grch37,0.013928440697104498,0.9797051584421064,0.12123548769927685,0.031559905589723
grch37,0.13266311847033313,0.8210789145147513,0.13450292397660818,0.035744792693343845
grch37,0.00742089034061293,0.9860142932284672,0.12749683276400262,0.033794140939924035
grch37,0.006750101716383425,0.9869867464933162,0.1236033558121938,0.031597435090219214
grch37,0.1781327707030367,0.7849446160801749,0.11762489639062618,0.03142189737020571
grch37,0.08683196680825843,0.8981527215252395,0.11864071915440087,0.03882248345352168
grch37,0.006941423821115106,0.9869999072768104,0.1226283028867066,0.03062503722119908
grch37,0.007740229944369578,0.9846723600358036,0.13148467533704733,0.03507118034537303
grch37,0.00659786382661146,0.9873636288176266,0.12428706353556662,0.031381543180749163
grch37,0.00781453080322329,0.9860106669389878,0.12265819376879945,0.031583051728619714
grch37,0.10142897170075653,0.8606519099654432,0.132436723638741,0.03745213411786682
grch37,0.007263319769863038,0.9863388168838452,0.12606000963169245,0.03202537741577504
grch37,0.07714239165852069,0.8278755294884327,0.18458781362007168,0.0409742587161942
grch37,0.07535625774473358,0.8954460966542751,0.1301889714993804,0.03539343246592317
grch37,0.006741807196858949,0.9867733512467386,0.1262996239601238,0.03229572496178395
grch37,0.005552968929447186,0.9886147065214016,0.12558587081354566,0.033239438805599535
grch37,0.18223852040816327,0.6885363520408163,0.21316964285714285,0.033482142857142856
grch37,0.0068398040832394185,0.9858343204782462,0.12857727514399114,0.03298324193991678
grch37,0.08120486172274087,0.8670952968116963,0.14197639598379425,0.035758323057953144
grch37,0.0067325203467181825,0.985096314615716,0.13209308367956235,0.033509835951201564
grch37,0.13532598181466435,0.7752950280518476,0.1745985683884697,0.03221125943122461
grch37,0.008303398202818115,0.9860295129955408,0.12542486078821746,0.03009884207432635
grch37,0.09199147762877552,0.8935956886827924,0.11066549692943978,0.03471612984083219
grch37,0.10013291980505096,0.8752326096588392,0.11626052281789985,0.034559149313247675
grch37,0.03149353429819303,0.9345508264108932,0.14265222231737604,0.033613085552796095
grch37,0.006958594236283642,0.9872600573194821,0.12379092905137093,0.031154073278040532
grch37,0.006633857356639257,0.9878122155540814,0.11518928933575875,0.033057086235938116
grch37,0.00968169865379332,0.9823179873621414,0.12801601318733075,0.03392283841595039
grch37,0.0949034975114294,0.8849176857419544,0.11161408012972096,0.029029570074094093
grch37,0.013176636421435508,0.98016727699276,0.11773214981000213,0.030227159593291177
grch37,0.11710709318497915,0.8655076495132128,0.10973574408901253,0.034492350486787206
grch37,0.00742051953678056,0.9866637212191284,0.1230769120425292,0.03139698847115493
grch37,0.17068843151171045,0.7897444996451384,0.11639460610361957,0.029985805535841018
grch37,0.0069675170572530394,0.9855581924255908,0.12917408286364085,0.03374369623257194
grch37,0.07191694099772095,0.8649025069637883,0.16751076221828312,0.0369713851608002
grch37,0.006684622326638571,0.9868686561413116,0.12288551043760484,0.031633005654238884
grch37,0.17212959454338764,0.7884615384615384,0.12381583933308073,0.0325881015536188
grch37,0.005831061507679507,0.9881374890091386,0.12395024892300988,0.03173063589276272
grch37,0.1529628698348839,0.7255888022797754,0.20425781577403404,0.034280445897242474
grch37,0.009348018778109712,0.9835967600896528,0.11890091950661205,0.02949449519654044
grch37,0.0891304347826087,0.8772575250836121,0.12374581939799333,0.03603678929765886
grch37,0.011751590370462769,0.9822626917799676,0.11752993638518147,0.030015903704627662
grch37,0.007748470480408822,0.9841470383644229,0.12686020802561887,0.03268087219588075
grch37,0.07632768794543643,0.8110200015326845,0.20369376963752006,0.03984979691930416
grch37,0.006466581930412445,0.9879267584028724,0.1209124386457606,0.031029210562893227
grch37,0.08215962441314555,0.8462062698773285,0.1629562320157504,0.03967893381796153
grch37,0.007780633296394973,0.9857531888807676,0.1255039728385165,0.032966012779100745
grch37,0.07453757821632401,0.8809049027023309,0.14226775768410918,0.04001925324898577
grch37,0.13582166925868325,0.81372040781061,0.1332296526697771,0.0454466908588215
grch37,0.006596628389934034,0.9871592735339346,0.12418873644512488,0.031467346139962146
grch37,0.0973546877811769,0.8276048227460859,0.16555695519165015,0.03850998740327515
grch37,0.019902789957935103,0.9698411046865942,0.11782630022147242,0.032343891671745166
grch37,0.007296099478865989,0.9852224394699552,0.13000657698590914,0.03370454035354928
grch37,0.03285216525634644,0.9500724998376868,0.12344449975111994,0.03205142078040124
grch37,0.07449573072639525,0.8769954213587428,0.14292785546343276,0.03328795941096399
grch37,0.22194244604316546,0.7292565947242207,0.11870503597122302,0.03489208633093525
grch37,0.011927424893162014,0.9810235808606108,0.11888995242551588,0.03134329420388353
grch37,0.0117073833889657,0.9826363378668409,0.11778104951377118,0.03025407697514188
grch37,0.2273227322732273,0.6538653865386539,0.18871887188718872,0.0464046404640464
grch37,0.011534565740300923,0.9806918570477324,0.12196100631386253,0.031664747130999094
grch37,0.008941134490071487,0.9845817806306508,0.11983958672089468,0.030801295957634024
grch37,0.12550761421319798,0.8423857868020305,0.11713197969543147,0.036928934010152285
grch37,0.006682817922866754,0.9877734362111792,0.1214266524007711,0.030842929033454158
grch37,0.18324720068906114,0.7770241171403962,0.12478466838931955,0.04026701119724376
grch37,0.06407013994267409,0.9223571067273648,0.1268757376496375,0.040296745911313436
grch37,0.007662756485205123,0.9853220439156636,0.12503886626151536,0.03196155773406483
grch37,0.0074770917710237,0.9861394374837402,0.12142565785881528,0.0317888813589807
grch37,0.00789134521930172,0.9855119230033486,0.12072077120315965,0.03056736917158265
grch37,0.17532146389713155,0.7993323442136498,0.11381058358061324,0.029364490603363005
grch37,0.009859263660735593,0.9840665690370696,0.11750993061436465,0.0302328138378257
grch37,0.01025391507643362,0.9833936888787124,0.1218418785136267,0.032729074903139886
grch37,0.007911212570124098,0.9860407509046312,0.12184763338757075,0.03068897685601185
grch37,0.008829901243388377,0.9852450861767632,0.11754475929276285,0.028593707386963818
grch37,0.022042451231908608,0.9674536521612856,0.1221138486858028,0.031983639091921194
grch37,0.009855716944196052,0.9842368143332448,0.1150244499762348,0.02955828922670405
grch37,0.008950086058519794,0.984368494385706,0.11893123514466028,0.03003251099636642
grch37,0.008538538527565259,0.9849991833083576,0.12207183159270216,0.03021759077061708
grch37,0.007908276654184802,0.98507368183781,0.12489505229340025,0.03145075404056585
grch37,0.16509892961401232,0.8181425018920965,0.09892961401232564,0.032544058817169416
grch37,0.00909690613875852,0.984660582120124,0.11638623907954045,0.030811872895218688
grch37,0.008442702882569488,0.9843143964721826,0.122236019889635,0.030580786159131776
grch37,0.008963876849757395,0.9836554400566366,0.12049000224474644,0.029966285635349574
grch37,0.008120890403477729,0.9854225375188412,0.12728144046136705,0.03247536972715556
grch37,0.00945223101001069,0.9842469921570676,0.1224090026931771,0.030930504946727957
grch37,0.0114954006874964,0.9820607608549536,0.11978184471799205,0.030034758896165
grch37,0.01262808535678294,0.9813596536453716,0.11582504636713975,0.029636473375156562
grch37,0.007889246705895029,0.9857071439549044,0.12616611934207994,0.03263102667964465
grch37,0.00828912260817802,0.9845215858943244,0.1261040253818651,0.032209517205211084
grch37,0.009592715639227268,0.9827021040974531,0.12795373446536235,0.032634428448381936
grch37,0.1232366097029476,0.8113315747218718,0.14909966739304967,0.03836449134075009
grch37,0.007499618850452965,0.9855012718358568,0.12526479863267614,0.03040369755181628
grch37,0.007397115592597428,0.9858049819456596,0.12363666833601925,0.0308161185409209
grch37,0.12749677835051546,0.7997744845360825,0.15898840206185566,0.031894329896907214
grch37,0.00741399762752076,0.9843092850210288,0.12952778077333238,0.032895682806714836
grch37,0.006917302839620532,0.9865742485706072,0.1259181652665538,0.032322483789567834
grch37,0.12800455127293414,0.7993173090598776,0.16562366661925754,0.035556819798037265
grch37,0.13151508757121755,0.7495252162903566,0.2026271365266934,0.032179784764718285
grch37,0.006638339196105563,0.9874787439774604,0.12294733507827214,0.03091813513828918
grch37,0.008181566503573262,0.983620172757512,0.1279933111763732,0.03229360708169463
grch37,0.008645405488972635,0.9847415628259724,0.12050934414255104,0.030809570917251988
grch37,0.007502524474873418,0.9855335056899156,0.12718340220434998,0.032844671388568614
grch37,0.008868540655930823,0.9851203546494136,0.1205944020074669,0.029846892610433155
grch37,0.016953552409718936,0.9766027390613438,0.11497264577798805,0.0301515096376627
grch37,0.007228259795905376,0.9864489335408376,0.12416122114348305,0.03094893683339443
grch37,0.007515010763241499,0.9845962250908348,0.12884648579095204,0.032597857052169985
grch37,0.007031420992939498,0.9864667339095404,0.11899233645517815,0.032402085855578834
grch37,0.13941131231210235,0.8041669579808431,0.14269733622316996,0.03348947773194435
grch37,0.006721116462600824,0.985977485057738,0.1273936633203737,0.032584285962978014
grch37,0.007069206820713491,0.9856987803833079,0.12765416583359515,0.032968209991145636
grch37,0.007110385007838826,0.9861202926682752,0.12590546528388907,0.031898484025494084
grch37,0.009583710491690076,0.9839520507860668,0.11802934703056947,0.03135202439053653
grch37,0.009104675941189988,0.9852018686066376,0.11677935112591685,0.02987030225697195
grch37,0.011707446544517644,0.9816549890704604,0.1234293507227738,0.031382775563577985
grch37,0.20986009327115254,0.6992838107928048,0.17263491005996004,0.030146568954030645
grch37,0.0072474575065298264,0.9858498762445664,0.12666837238003112,0.032021803942387024
grch37,0.008241010440042095,0.9861896096825978,0.12378983601568044,0.03072857390868232
grch37,0.007567328640903442,0.9859617115921508,0.12342600105953434,0.03103417269109807
grch37,0.008622062191522456,0.9846699454297648,0.12364821006478792,0.03246220411962412
grch37,0.1565125255430258,0.805873003859835,0.12177401044425945,0.03133277832437751
grch37,0.24778200253485425,0.730460498521335,0.09590198563582594,0.031051964512040564
grch37,0.05439741700007019,0.9338106267986244,0.11813013265950728,0.03621815118972415
grch37,0.007170169466777393,0.9868387190976372,0.11693572673596217,0.030581589538141437
grch37,0.008749369559557695,0.9849151805701252,0.11950318569861515,0.030366804682742762
grch37,0.010516489191418564,0.9834266860148568,0.1128328975317037,0.030011893996219164
grch37,0.009803402505400769,0.985124345680384,0.12025767455828272,0.02845981125737859
grch37,0.00800732599728291,0.9856180693310228,0.12452139056860102,0.03264208856724934
grch37,0.09852525886413556,0.7850643238155005,0.20541784332182825,0.03514276749294007
grch37,0.0075062958273621515,0.9866952819556718,0.11982594298276128,0.030987818791479414
grch37,0.007652693957519411,0.9863802077977356,0.1207557191770716,0.030389904667714088
grch37,0.009173673832357343,0.9847617292682288,0.1193092465682276,0.030555126499325708
grch37,0.0070133518065488435,0.9859242129640476,0.12516049721507352,0.032222151571840836
grch37,0.010120751415963991,0.9819218908309756,0.12705612366362345,0.03208826313953682
grch37,0.007025876427540346,0.9866207702799248,0.1208331325541004,0.030607135449511533
grch37,0.008140096449294129,0.9855945989995112,0.1191507742640567,0.02960471387675968
grch37,0.008462532619621786,0.9850259223863452,0.11790501562275625,0.030618621533159363
grch37,0.008889806252095386,0.9813983399172704,0.12519104552759586,0.03186060745617436
grch37,0.13113579362235758,0.8207810820494447,0.13292726621282694,0.03188821211035471
grch37,0.006833923780858283,0.9871930529720232,0.12216187921219655,0.031036352249464855
grch37,0.0076496047735326676,0.9853973975282588,0.12339096371760333,0.03093738473534067
grch37,0.007600515806415096,0.9850204501493772,0.12442476264537815,0.03143933614533141
grch37,0.00806163762785766,0.9864837437492784,0.12124038114967788,0.030582607508914606
grch37,0.03865281489478434,0.9522326248163814,0.13339114737270588,0.033644231279755056
grch37,0.0078049586652694375,0.9861704245401722,0.12216093689551948,0.03051089050897495
grch37,0.13575923067790574,0.8077881989789861,0.14300130594799956,0.03009616526178321
grch37,0.01347093430433095,0.980869670920767,0.1155085650664637,0.029591299699279906
grch37,0.008174444510751725,0.9864198543892104,0.12092956177517855,0.029534920729645326
grch37,0.008643600840191569,0.98533525003084,0.12071753635557254,0.03022910577333793
grch37,0.011017082959223832,0.9798888158344351,0.12879028894214795,0.032318347743913504
grch37,0.00754175547104629,0.9849485282850656,0.1271191162745344,0.032710657918564645
grch37,0.15045272688987155,0.6817751105495894,0.250105285323226,0.03163823962939566
grch37,0.007016852171120105,0.9868397909389308,0.121972399928285,0.03134386569245319
grch37,0.007822674431266306,0.9861561311735318,0.12140302889075695,0.030140816850981536
grch37,0.006661227190220539,0.9873280660785552,0.12249223510474402,0.030540358272224483
grch37,0.12024990338786552,0.805036712611104,0.17158315084374598,0.035746489759113736
grch37,0.0071663486564155126,0.984602091879197,0.12300537687920765,0.030301329713451938
grch37,0.008251818751532657,0.9874185989482576,0.11579384757908505,0.02646521893136427
grch37,0.11210491327733124,0.7162627666646522,0.2532785399166012,0.03414516226506315
grch37,0.007627982194499106,0.9852102129976856,0.12295531710375955,0.030454997380330612
grch37,0.006790609902983757,0.9868589245192017,0.12627266282045538,0.03287113786532638
grch37,0.0884051329055912,0.7507332722273143,0.246929422548121,0.034647112740604946
grch37,0.00688504124327235,0.98619642995877,0.12873419722294407,0.03433278056543066
grch37,0.11663891201776296,0.8342353594227033,0.1389120177629753,0.035387177352206485
grch37,0.0067128340857972955,0.9873144128610066,0.12214617710032973,0.03038288338272032
grch37,0.006873463099576334,0.9830039798931453,0.13129820559160174,0.033124216119061016
grch37,0.006571104283165247,0.9875079757968654,0.12340516528621533,0.030963839879763512
grch37,0.006891935766707236,0.9851327255396614,0.1247380474092954,0.030994178445490426
grch37,0.00664699588210499,0.987377383429621,0.12173634409504536,0.030372098257285467
grch37,0.13692796304316446,0.6689042875703768,0.2738559260863289,0.03414176411144796
grch37,0.14447209384998222,0.8066121578386065,0.13480270174191256,0.038037682189832916
grch37,0.00715804064153422,0.9863407620416966,0.12585876661718792,0.031326771796078595
grch37,0.009948492032799195,0.9845083763500524,0.1176472236701248,0.02956617101691337
grch37,0.02726169954670242,0.9605184192044948,0.13343548490072146,0.03253527421311371
grch37,0.013604005638016923,0.9796855838756788,0.11883214687339395,0.031137576772184424
grch37,0.007254794379623994,0.986762411377918,0.12439882723087604,0.03129956192615327
grch37,0.006781846408765553,0.98591383724315,0.11926029452376866,0.030768814515707687
grch37,0.0073622955709974035,0.9864313539692566,0.12305222152032007,0.030992270302519824
grch37,0.008014724641906914,0.9863742391660896,0.11799121624084265,0.030155447024091557
grch37,0.009127263198890713,0.98521877157869,0.11958228036626925,0.030370848827513043
grch37,0.006756356622265839,0.9871947531164474,0.12381084316454252,0.032457795242949665
grch37,0.01073224981869771,0.9834407051654768,0.11700076326678185,0.03007926557243952
grch37,0.008284799981746516,0.9855854519733728,0.11868529282581045,0.030636190954257913
grch37,0.006593374975386112,0.9867035552794204,0.12424011645628348,0.03202817537136625
grch37,0.007959519076680618,0.9865101509464584,0.11798593451731335,0.02995570123780192
grch37,0.21547874979328596,0.6904250041342814,0.16735571357698031,0.040515958326442864
grch37,0.20039955050568112,0.7248095892121363,0.1474591085029342,0.031090023723311273
grch37,0.21703990570803167,0.7383397878430712,0.11752820340124599,0.03148678228658023
grch37,0.008030661818030584,0.9864437905659544,0.11928112645010695,0.03062217809120045
grch37,0.16900369003690036,0.7389913899138991,0.16961869618696188,0.04292742927429274
grch37,0.0669187872572271,0.9128581501185822,0.12781231972309468,0.034068328953272234
grch37,0.17829870360504352,0.7860060380039069,0.11099271887764164,0.032853844787781916
grch37,0.2703906091884234,0.7130135600080956,0.0922890103217972,0.035620319773325235
grch37,0.009143384672799905,0.9845564206251579,0.11875842460758823,0.03183979925802072
grch37,0.007255981594346002,0.9861519828395487,0.12317658045907125,0.03224272699414852
grch37,0.0077299558991450155,0.9862379509443554,0.11942576087088093,0.030662400490637138
grch37,0.006753995950326426,0.9876201963092884,0.1213388741423197,0.030770557844048217
grch37,0.04105559222799415,0.9436328674339178,0.13202077892259564,0.03415320150388888
grch37,0.26417910447761195,0.6959701492537314,0.10746268656716418,0.04074626865671642
grch37,0.011211304617801893,0.9825277924056104,0.11557969957957608,0.030669848005859517
grch37,0.006727932661368202,0.9876204436188024,0.12008818841096568,0.03044519760246774
grch37,0.017833799504860113,0.9756081530113708,0.1136387426270652,0.03075271487099342
grch37,0.2562893081761006,0.6831761006289309,0.13160377358490566,0.03411949685534591
grch37,0.2344279193049625,0.7330290089824768,0.0996907671918716,0.034015608894124576
grch37,0.1577312626603646,0.8221471978392978,0.11195138419986496,0.04564483457123565
grch37,0.02104791366400675,0.9733416528983724,0.11169191830421484,0.029412591837452106
grch37,0.1483894991621672,0.805622789052318,0.12958480729845467,0.037237013591509965
grch37,0.01371950026989181,0.9803115881372771,0.11819109904638228,0.030691392407043782
grch37,0.008993898267983694,0.9832763291104604,0.12074452075409745,0.031344570005746024
grch37,0.1946098401754936,0.7598453985166614,0.12848636790974616,0.03206936174657892
grch37,0.013617956356001505,0.980147586104708,0.1166025281703824,0.0300889458594675
grch37,0.1306460183709102,0.8199347149472406,0.1336066196006984,0.032338874971532684
grch37,0.011684328811017806,0.9814194608050713,0.11882672767301478,0.03141240327982446
grch37,0.01232964135756832,0.979762718484523,0.11848731290192085,0.030638400267830983
grch37,0.011438691264906738,0.9828865559066354,0.11459713586790338,0.03045561104882275
grch37,0.011034070917317418,0.9826311780363628,0.12030598170827912,0.031149535072703738
grch37,0.23988609583660644,0.6268656716417911,0.20591123330714847,0.034760408483896305
grch37,0.01201301457066063,0.9811996039043712,0.11908898005375584,0.029603904371198187
grch37,0.01270672123410622,0.9815924853051288,0.11522550589524877,0.029690075581532138
grch37,0.012489683480247898,0.9815188388920092,0.11857577784155747,0.029289989989027758
grch37,0.012186259320794222,0.9818760062718926,0.1155287761630692,0.02924234882846
grch37,0.01619643366989384,0.9777544175369076,0.11600089980187055,0.02982035686372905
grch37,0.11828230212171263,0.8598653284207851,0.11536018295006988,0.03303265150552662
grch37,0.012231394567579143,0.9823247900860088,0.11426314982967205,0.02901076189840045
grch37,0.012392384326750171,0.9813777332942152,0.11616667111190344,0.03002500094753732
grch37,0.016392785429368825,0.9765079582180288,0.11613374098149196,0.03191658698033408
grch37,0.0152782282896376,0.9787703141673836,0.1135242876819872,0.027766417043921385
grch37,0.01097082073905004,0.9833378641351596,0.11714231113958187,0.02999076793053608
grch37,0.009491603774532956,0.984562954104654,0.11746676180044015,0.02947346471173462
